Series;Time;Value
WA-IX;2018-09-05-19:00:00;14254532931.724651
WA-IX;2018-09-05-19:05:00;14702519829.709179
WA-IX;2018-09-05-19:10:00;15126262479.763653
WA-IX;2018-09-05-19:15:00;15551787290.465923
WA-IX;2018-09-05-19:20:00;16102530645.701965
WA-IX;2018-09-05-19:25:00;16481756881.924877
WA-IX;2018-09-05-19:30:00;16951051656.958746
WA-IX;2018-09-05-19:35:00;17444290150.10354
WA-IX;2018-09-05-19:40:00;17943136701.963333
WA-IX;2018-09-05-19:45:00;18453059434.018745
WA-IX;2018-09-05-19:50:00;19077508849.197895
WA-IX;2018-09-05-19:55:00;19568164324.088367
WA-IX;2018-09-05-20:00:00;20091227967.162487
WA-IX;2018-09-05-20:05:00;20616855926.84353
WA-IX;2018-09-05-20:10:00;21169863837.35559
WA-IX;2018-09-05-20:15:00;21648515533.93888
WA-IX;2018-09-05-20:20:00;22248979258.581646
WA-IX;2018-09-05-20:25:00;22732472538.11924
WA-IX;2018-09-05-20:30:00;23171279251.128975
WA-IX;2018-09-05-20:35:00;23450323518.118965
WA-IX;2018-09-05-20:40:00;23820090825.33888
WA-IX;2018-09-05-20:45:00;24104533555.294964
WA-IX;2018-09-05-20:50:00;24359122483.758232
WA-IX;2018-09-05-20:55:00;24523601280.858345
WA-IX;2018-09-05-21:00:00;24774561654.86131
WA-IX;2018-09-05-21:05:00;24898722194.372375
WA-IX;2018-09-05-21:10:00;24851280716.87614
WA-IX;2018-09-05-21:15:00;24904465426.326607
WA-IX;2018-09-05-21:20:00;25029097471.285316
WA-IX;2018-09-05-21:25:00;25077108503.558807
WA-IX;2018-09-05-21:30:00;25090421079.13201
WA-IX;2018-09-05-21:35:00;25257384636.27184
WA-IX;2018-09-05-21:40:00;25270789857.723362
WA-IX;2018-09-05-21:45:00;25349057673.41326
WA-IX;2018-09-05-21:50:00;25431749891.62861
WA-IX;2018-09-05-21:55:00;25549836751.303665
WA-IX;2018-09-05-22:00:00;25709256193.80159
WA-IX;2018-09-05-22:05:00;26125701702.53181
WA-IX;2018-09-05-22:10:00;26471695561.243504
WA-IX;2018-09-05-22:15:00;26809681437.25785
WA-IX;2018-09-05-22:20:00;27161197871.928844
WA-IX;2018-09-05-22:25:00;27420999960.30662
WA-IX;2018-09-05-22:30:00;27289843534.258015
WA-IX;2018-09-05-22:35:00;27217138606.62422
WA-IX;2018-09-05-22:40:00;27107115665.59577
WA-IX;2018-09-05-22:45:00;27045819927.07414
WA-IX;2018-09-05-22:50:00;27127175941.64044
WA-IX;2018-09-05-22:55:00;27392414438.395363
WA-IX;2018-09-05-23:00:00;27675716172.148903
WA-IX;2018-09-05-23:05:00;27901543522.411537
WA-IX;2018-09-05-23:10:00;27951955135.279613
WA-IX;2018-09-05-23:15:00;27903920522.08728
WA-IX;2018-09-05-23:20:00;27862760439.818096
WA-IX;2018-09-05-23:25:00;27590264459.091442
WA-IX;2018-09-05-23:30:00;27387950489.663067
WA-IX;2018-09-05-23:35:00;27347990609.646183
WA-IX;2018-09-05-23:40:00;27354700159.870262
WA-IX;2018-09-05-23:45:00;27313901934.13699
WA-IX;2018-09-05-23:50:00;27213169468.940666
WA-IX;2018-09-05-23:55:00;27019956343.166588
WA-IX;2018-09-06-00:00:00;26901066273.98767
WA-IX;2018-09-06-00:05:00;26730120628.28887
WA-IX;2018-09-06-00:10:00;26676723509.52189
WA-IX;2018-09-06-00:15:00;26860299643.051056
WA-IX;2018-09-06-00:20:00;27152680327.383842
WA-IX;2018-09-06-00:25:00;27237399021.65432
WA-IX;2018-09-06-00:30:00;27355876938.70141
WA-IX;2018-09-06-00:35:00;27343118708.84854
WA-IX;2018-09-06-00:40:00;27362323491.81051
WA-IX;2018-09-06-00:45:00;27437033451.93337
WA-IX;2018-09-06-00:50:00;27605384047.282238
WA-IX;2018-09-06-00:55:00;27749551551.94227
WA-IX;2018-09-06-01:00:00;28102041121.344383
WA-IX;2018-09-06-01:05:00;28309258689.02314
WA-IX;2018-09-06-01:10:00;28461066298.27999
WA-IX;2018-09-06-01:15:00;28682019993.75582
WA-IX;2018-09-06-01:20:00;28998491003.46212
WA-IX;2018-09-06-01:25:00;29346360404.070366
WA-IX;2018-09-06-01:30:00;30255459741.576866
WA-IX;2018-09-06-01:35:00;31150214273.19693
WA-IX;2018-09-06-01:40:00;32136489413.74349
WA-IX;2018-09-06-01:45:00;33092924047.721626
WA-IX;2018-09-06-01:50:00;33879179092.397545
WA-IX;2018-09-06-01:55:00;34084698925.32592
WA-IX;2018-09-06-02:00:00;34207674516.782207
WA-IX;2018-09-06-02:05:00;34151265276.33145
WA-IX;2018-09-06-02:10:00;34164825695.180504
WA-IX;2018-09-06-02:15:00;34132673217.737225
WA-IX;2018-09-06-02:20:00;34403938110.57217
WA-IX;2018-09-06-02:25:00;34767847122.57107
WA-IX;2018-09-06-02:30:00;35237085653.95304
WA-IX;2018-09-06-02:35:00;35553085006.52568
WA-IX;2018-09-06-02:40:00;35778261204.65929
WA-IX;2018-09-06-02:45:00;35568565741.23751
WA-IX;2018-09-06-02:50:00;35410858518.47434
WA-IX;2018-09-06-02:55:00;35152880232.929726
WA-IX;2018-09-06-03:00:00;35075265308.45852
WA-IX;2018-09-06-03:05:00;35216526406.767044
WA-IX;2018-09-06-03:10:00;35481049395.17395
WA-IX;2018-09-06-03:15:00;35581412801.13234
WA-IX;2018-09-06-03:20:00;35721883641.650406
WA-IX;2018-09-06-03:25:00;35581553119.78963
WA-IX;2018-09-06-03:30:00;35285201509.31908
WA-IX;2018-09-06-03:35:00;35168902036.89468
WA-IX;2018-09-06-03:40:00;35190952689.87295
WA-IX;2018-09-06-03:45:00;35099388555.46132
WA-IX;2018-09-06-03:50:00;35034304423.3304
WA-IX;2018-09-06-03:55:00;35038732523.1588
WA-IX;2018-09-06-04:00:00;34999997171.5395
WA-IX;2018-09-06-04:05:00;34881680348.178345
WA-IX;2018-09-06-04:10:00;34955317600.39884
WA-IX;2018-09-06-04:15:00;35134773875.89658
WA-IX;2018-09-06-04:20:00;35435287740.72703
WA-IX;2018-09-06-04:25:00;35880571316.32117
WA-IX;2018-09-06-04:30:00;36472124241.309875
WA-IX;2018-09-06-04:35:00;37016985506.03692
WA-IX;2018-09-06-04:40:00;37527187519.652275
WA-IX;2018-09-06-04:45:00;38172766169.69144
WA-IX;2018-09-06-04:50:00;38798803052.60309
WA-IX;2018-09-06-04:55:00;39434526975.75509
WA-IX;2018-09-06-05:00:00;40027292416.58849
WA-IX;2018-09-06-05:05:00;40691991042.329506
WA-IX;2018-09-06-05:10:00;41048442952.46169
WA-IX;2018-09-06-05:15:00;41439391223.66521
WA-IX;2018-09-06-05:20:00;41700286803.80225
WA-IX;2018-09-06-05:25:00;42168668030.43032
WA-IX;2018-09-06-05:30:00;42726830109.36
WA-IX;2018-09-06-05:35:00;43265268069.027664
WA-IX;2018-09-06-05:40:00;43550731343.80122
WA-IX;2018-09-06-05:45:00;43920939536.16495
WA-IX;2018-09-06-05:50:00;43865183601.89116
WA-IX;2018-09-06-05:55:00;43669884174.03998
WA-IX;2018-09-06-06:00:00;43738186707.64312
WA-IX;2018-09-06-06:05:00;43899344841.00169
WA-IX;2018-09-06-06:10:00;43796890575.97592
WA-IX;2018-09-06-06:15:00;43885524900.926346
WA-IX;2018-09-06-06:20:00;44146919181.17338
WA-IX;2018-09-06-06:25:00;44432852336.958496
WA-IX;2018-09-06-06:30:00;44241503872.93515
WA-IX;2018-09-06-06:35:00;44235802229.850395
WA-IX;2018-09-06-06:40:00;44245369052.27273
WA-IX;2018-09-06-06:45:00;44176895448.274124
WA-IX;2018-09-06-06:50:00;43913373542.28009
WA-IX;2018-09-06-06:55:00;44102977866.337296
WA-IX;2018-09-06-07:00:00;44086229669.41206
WA-IX;2018-09-06-07:05:00;44296504705.320984
WA-IX;2018-09-06-07:10:00;44549472948.199905
WA-IX;2018-09-06-07:15:00;44480623778.49374
WA-IX;2018-09-06-07:20:00;44419069035.58742
WA-IX;2018-09-06-07:25:00;44841693895.90818
WA-IX;2018-09-06-07:30:00;45091364837.27821
WA-IX;2018-09-06-07:35:00;45386286204.343796
WA-IX;2018-09-06-07:40:00;46207911846.438576
WA-IX;2018-09-06-07:45:00;46946098051.33287
WA-IX;2018-09-06-07:50:00;47408298262.58624
WA-IX;2018-09-06-07:55:00;47691236092.205734
WA-IX;2018-09-06-08:00:00;47984526818.007614
WA-IX;2018-09-06-08:05:00;48051919719.04199
WA-IX;2018-09-06-08:10:00;48438277133.474434
WA-IX;2018-09-06-08:15:00;48833565362.897446
WA-IX;2018-09-06-08:20:00;49319533964.43882
WA-IX;2018-09-06-08:25:00;49689660380.72306
WA-IX;2018-09-06-08:30:00;50164033526.86946
WA-IX;2018-09-06-08:35:00;50485190528.74612
WA-IX;2018-09-06-08:40:00;50783957278.60954
WA-IX;2018-09-06-08:45:00;51218482979.09316
WA-IX;2018-09-06-08:50:00;51685862119.47974
WA-IX;2018-09-06-08:55:00;52345878984.10981
WA-IX;2018-09-06-09:00:00;52982140527.07526
WA-IX;2018-09-06-09:05:00;53669919142.40088
WA-IX;2018-09-06-09:10:00;54615398527.68722
WA-IX;2018-09-06-09:15:00;55384314206.649574
WA-IX;2018-09-06-09:20:00;55607583677.391464
WA-IX;2018-09-06-09:25:00;55798843605.996925
WA-IX;2018-09-06-09:30:00;55944208722.4442
WA-IX;2018-09-06-09:35:00;55416761428.9761
WA-IX;2018-09-06-09:40:00;54996892150.21373
WA-IX;2018-09-06-09:45:00;54545425097.05306
WA-IX;2018-09-06-09:50:00;54150389400.01188
WA-IX;2018-09-06-09:55:00;54092613111.54641
WA-IX;2018-09-06-10:00:00;54156047214.06455
WA-IX;2018-09-06-10:05:00;54038581482.68772
WA-IX;2018-09-06-10:10:00;54363666915.24963
WA-IX;2018-09-06-10:15:00;54481558853.06371
WA-IX;2018-09-06-10:20:00;54078468961.419556
WA-IX;2018-09-06-10:25:00;53711161406.37593
WA-IX;2018-09-06-10:30:00;53465520674.80923
WA-IX;2018-09-06-10:35:00;52930867408.40175
WA-IX;2018-09-06-10:40:00;52323864342.18688
WA-IX;2018-09-06-10:45:00;51840448846.52835
WA-IX;2018-09-06-10:50:00;51250453541.389626
WA-IX;2018-09-06-10:55:00;50414003990.845215
WA-IX;2018-09-06-11:00:00;49576369986.34005
WA-IX;2018-09-06-11:05:00;49043061510.83629
WA-IX;2018-09-06-11:10:00;48377522924.56886
WA-IX;2018-09-06-11:15:00;47805608450.21118
WA-IX;2018-09-06-11:20:00;47291747569.749466
WA-IX;2018-09-06-11:25:00;46479004088.83845
WA-IX;2018-09-06-11:30:00;45317715231.424995
WA-IX;2018-09-06-11:35:00;44275218328.23753
WA-IX;2018-09-06-11:40:00;43343456303.95451
WA-IX;2018-09-06-11:45:00;42352745238.55038
WA-IX;2018-09-06-11:50:00;41374445513.076645
WA-IX;2018-09-06-11:55:00;40430087920.61214
WA-IX;2018-09-06-12:00:00;39457446554.8039
WA-IX;2018-09-06-12:05:00;38331350765.071365
WA-IX;2018-09-06-12:10:00;37214257014.988205
WA-IX;2018-09-06-12:15:00;36429035325.18387
WA-IX;2018-09-06-12:20:00;35637250785.11189
WA-IX;2018-09-06-12:25:00;34669383679.52463
WA-IX;2018-09-06-12:30:00;33742988280.03415
WA-IX;2018-09-06-12:35:00;32775467715.085266
WA-IX;2018-09-06-12:40:00;31806858057.77488
WA-IX;2018-09-06-12:45:00;30701760733.610725
WA-IX;2018-09-06-12:50:00;29675906904.03573
WA-IX;2018-09-06-12:55:00;28686198566.783367
WA-IX;2018-09-06-13:00:00;28388981557.350105
WA-IX;2018-09-06-13:05:00;28094387753.146973
WA-IX;2018-09-06-13:10:00;27932725597.96999
WA-IX;2018-09-06-13:15:00;27753364878.444366
WA-IX;2018-09-06-13:20:00;27625484350.561695
WA-IX;2018-09-06-13:25:00;26826348338.357952
WA-IX;2018-09-06-13:30:00;25956807604.057648
WA-IX;2018-09-06-13:35:00;25093740055.855476
WA-IX;2018-09-06-13:40:00;24367071835.624096
WA-IX;2018-09-06-13:45:00;23601823823.468052
WA-IX;2018-09-06-13:50:00;22961894221.48426
WA-IX;2018-09-06-13:55:00;22400368372.82462
WA-IX;2018-09-06-14:00:00;21920476150.139526
WA-IX;2018-09-06-14:05:00;21466960363.24178
WA-IX;2018-09-06-14:10:00;21089700529.61663
WA-IX;2018-09-06-14:15:00;20763941204.811596
WA-IX;2018-09-06-14:20:00;20427581906.630302
WA-IX;2018-09-06-14:25:00;20072782614.48277
WA-IX;2018-09-06-14:30:00;19735944508.04952
WA-IX;2018-09-06-14:35:00;19300834379.595734
WA-IX;2018-09-06-14:40:00;18737665116.112312
WA-IX;2018-09-06-14:45:00;18294391391.779766
WA-IX;2018-09-06-14:50:00;17889252009.914772
WA-IX;2018-09-06-14:55:00;17504178806.27732
WA-IX;2018-09-06-15:00:00;17196204536.875557
WA-IX;2018-09-06-15:05:00;17109488775.034962
WA-IX;2018-09-06-15:10:00;17017359950.79245
WA-IX;2018-09-06-15:15:00;16892890440.101837
WA-IX;2018-09-06-15:20:00;16718006058.54192
WA-IX;2018-09-06-15:25:00;16683592901.626245
WA-IX;2018-09-06-15:30:00;16616583658.145992
WA-IX;2018-09-06-15:35:00;16432620422.63612
WA-IX;2018-09-06-15:40:00;16284063105.551096
WA-IX;2018-09-06-15:45:00;16149204249.130484
WA-IX;2018-09-06-15:50:00;15697412365.822811
WA-IX;2018-09-06-15:55:00;15363868561.294422
WA-IX;2018-09-06-16:00:00;15262734270.439667
WA-IX;2018-09-06-16:05:00;14933629710.767902
WA-IX;2018-09-06-16:10:00;14787349656.962482
WA-IX;2018-09-06-16:15:00;14905706839.888708
WA-IX;2018-09-06-16:20:00;14940725995.178345
WA-IX;2018-09-06-16:25:00;14703797574.05328
WA-IX;2018-09-06-16:30:00;14472511638.8086
WA-IX;2018-09-06-16:35:00;14195216990.383057
WA-IX;2018-09-06-16:40:00;13641114245.837864
WA-IX;2018-09-06-16:45:00;13076426595.978348
WA-IX;2018-09-06-16:50:00;12749676306.073559
WA-IX;2018-09-06-16:55:00;12616178177.805561
WA-IX;2018-09-06-17:00:00;12509554448.101078
WA-IX;2018-09-06-17:05:00;12576730328.381535
WA-IX;2018-09-06-17:10:00;12838581466.238214
WA-IX;2018-09-06-17:15:00;13034107762.849081
WA-IX;2018-09-06-17:20:00;13346274026.293127
WA-IX;2018-09-06-17:25:00;13507184665.891037
WA-IX;2018-09-06-17:30:00;13870373323.778845
WA-IX;2018-09-06-17:35:00;13999580275.836624
WA-IX;2018-09-06-17:40:00;13878227832.08144
WA-IX;2018-09-06-17:45:00;13684215697.129816
WA-IX;2018-09-06-17:50:00;13623988744.900518
WA-IX;2018-09-06-17:55:00;13360599587.325377
WA-IX;2018-09-06-18:00:00;13180710588.836634
WA-IX;2018-09-06-18:05:00;13510294071.500727
WA-IX;2018-09-06-18:10:00;13701264562.810106
WA-IX;2018-09-06-18:15:00;13879545028.310349
WA-IX;2018-09-06-18:20:00;14376014938.822155
WA-IX;2018-09-06-18:25:00;14767797397.323963
WA-IX;2018-09-06-18:30:00;14758574818.193583
WA-IX;2018-09-06-18:35:00;15337181721.519161
WA-IX;2018-09-06-18:40:00;15911914159.72582
WA-IX;2018-09-06-18:45:00;16294895778.222193
WA-IX;2018-09-06-18:50:00;16927524093.928455
WA-IX;2018-09-06-18:55:00;17676304875.09138
WA-IX;2018-09-06-19:00:00;18196608468.87386
WA-IX;2018-09-06-19:05:00;18502736162.64856
WA-IX;2018-09-06-19:10:00;18672649536.064606
WA-IX;2018-09-06-19:15:00;18849408549.619293
WA-IX;2018-09-06-19:20:00;18993587513.871517
WA-IX;2018-09-06-19:25:00;19079673597.03131
WA-IX;2018-09-06-19:30:00;19402017211.035805
WA-IX;2018-09-06-19:35:00;19587742835.912712
WA-IX;2018-09-06-19:40:00;19754041448.48606
WA-IX;2018-09-06-19:45:00;19963070775.81563
WA-IX;2018-09-06-19:50:00;20233014878.94482
WA-IX;2018-09-06-19:55:00;20993377148.828556
WA-IX;2018-09-06-20:00:00;22075942487.43033
WA-IX;2018-09-06-20:05:00;23014668826.54316
WA-IX;2018-09-06-20:10:00;23992309379.2583
WA-IX;2018-09-06-20:15:00;24931603503.0369
WA-IX;2018-09-06-20:20:00;25457822859.50477
WA-IX;2018-09-06-20:25:00;25864538134.21514
WA-IX;2018-09-06-20:30:00;26383435417.863594
WA-IX;2018-09-06-20:35:00;27047205645.926228
WA-IX;2018-09-06-20:40:00;27595366289.576275
WA-IX;2018-09-06-20:45:00;28108461280.192303
WA-IX;2018-09-06-20:50:00;28699397689.25583
WA-IX;2018-09-06-20:55:00;29224265402.593086
WA-IX;2018-09-06-21:00:00;29540200309.529488
WA-IX;2018-09-06-21:05:00;29776406189.286144
WA-IX;2018-09-06-21:10:00;29760214341.817455
WA-IX;2018-09-06-21:15:00;29646284555.12799
WA-IX;2018-09-06-21:20:00;29361609879.5383
WA-IX;2018-09-06-21:25:00;29015552259.219856
WA-IX;2018-09-06-21:30:00;28732314004.94687
WA-IX;2018-09-06-21:35:00;28637997596.763824
WA-IX;2018-09-06-21:40:00;28626713947.18061
WA-IX;2018-09-06-21:45:00;28696274705.322437
WA-IX;2018-09-06-21:50:00;28873677329.788048
WA-IX;2018-09-06-21:55:00;29125913774.20994
WA-IX;2018-09-06-22:00:00;29457354723.917316
WA-IX;2018-09-06-22:05:00;29795410207.142567
WA-IX;2018-09-06-22:10:00;30086618353.83608
WA-IX;2018-09-06-22:15:00;30407610502.8328
WA-IX;2018-09-06-22:20:00;30545016548.758507
WA-IX;2018-09-06-22:25:00;30666575425.064514
WA-IX;2018-09-06-22:30:00;30750093849.109528
WA-IX;2018-09-06-22:35:00;30803769029.798634
WA-IX;2018-09-06-22:40:00;30819388466.994873
WA-IX;2018-09-06-22:45:00;30965456605.549034
WA-IX;2018-09-06-22:50:00;30954019464.994667
WA-IX;2018-09-06-22:55:00;30936861873.79418
WA-IX;2018-09-06-23:00:00;31062300244.36034
WA-IX;2018-09-06-23:05:00;31214148250.28247
WA-IX;2018-09-06-23:10:00;31224080941.669884
WA-IX;2018-09-06-23:15:00;31068608282.365894
WA-IX;2018-09-06-23:20:00;30823682958.144707
WA-IX;2018-09-06-23:25:00;30593540496.62813
WA-IX;2018-09-06-23:30:00;30305659800.621574
WA-IX;2018-09-06-23:35:00;30168696758.694466
WA-IX;2018-09-06-23:40:00;30266032401.727745
WA-IX;2018-09-06-23:45:00;30550999147.319286
WA-IX;2018-09-06-23:50:00;29912842040.835503
WA-IX;2018-09-06-23:55:00;29358176801.793724
WA-IX;2018-09-07-00:00:00;28841025054.578297
WA-IX;2018-09-07-00:05:00;28332714196.39508
WA-IX;2018-09-07-00:10:00;27637186824.865215
WA-IX;2018-09-07-00:15:00;27691097062.23623
WA-IX;2018-09-07-00:20:00;27680821528.176228
WA-IX;2018-09-07-00:25:00;27723184463.554314
WA-IX;2018-09-07-00:30:00;27710280458.843422
WA-IX;2018-09-07-00:35:00;27744892252.437355
WA-IX;2018-09-07-00:40:00;27870878130.910942
WA-IX;2018-09-07-00:45:00;28062954721.92564
WA-IX;2018-09-07-00:50:00;28172983382.8701
WA-IX;2018-09-07-00:55:00;28230393502.221027
WA-IX;2018-09-07-01:00:00;28459483350.80076
WA-IX;2018-09-07-01:05:00;28755721676.21455
WA-IX;2018-09-07-01:10:00;28866349376.29107
WA-IX;2018-09-07-01:15:00;29011884505.207256
WA-IX;2018-09-07-01:20:00;29247638241.349495
WA-IX;2018-09-07-01:25:00;29261860663.174187
WA-IX;2018-09-07-01:30:00;29270381304.629932
WA-IX;2018-09-07-01:35:00;29500110755.684956
WA-IX;2018-09-07-01:40:00;29792054070.8343
WA-IX;2018-09-07-01:45:00;30004466284.141644
WA-IX;2018-09-07-01:50:00;30281618740.363483
WA-IX;2018-09-07-01:55:00;30572532590.5052
WA-IX;2018-09-07-02:00:00;30702634353.389473
WA-IX;2018-09-07-02:05:00;30840004977.318005
WA-IX;2018-09-07-02:10:00;31146298785.284874
WA-IX;2018-09-07-02:15:00;31496333432.21173
WA-IX;2018-09-07-02:20:00;31807044272.32192
WA-IX;2018-09-07-02:25:00;32101259704.253258
WA-IX;2018-09-07-02:30:00;32074383896.436943
WA-IX;2018-09-07-02:35:00;32001398381.770885
WA-IX;2018-09-07-02:40:00;31985896693.16726
WA-IX;2018-09-07-02:45:00;31766130772.28249
WA-IX;2018-09-07-02:50:00;31518727345.55348
WA-IX;2018-09-07-02:55:00;31668129002.741066
WA-IX;2018-09-07-03:00:00;31818283457.66623
WA-IX;2018-09-07-03:05:00;31880321531.681175
WA-IX;2018-09-07-03:10:00;32043272618.650684
WA-IX;2018-09-07-03:15:00;32228741765.98661
WA-IX;2018-09-07-03:20:00;32332274545.447754
WA-IX;2018-09-07-03:25:00;32242051494.8321
WA-IX;2018-09-07-03:30:00;32241279560.71892
WA-IX;2018-09-07-03:35:00;32201913468.929585
WA-IX;2018-09-07-03:40:00;32195781188.028027
WA-IX;2018-09-07-03:45:00;32089043764.310883
WA-IX;2018-09-07-03:50:00;32090235149.110394
WA-IX;2018-09-07-03:55:00;32044636108.570038
WA-IX;2018-09-07-04:00:00;32067655812.862232
WA-IX;2018-09-07-04:05:00;32051923547.028515
WA-IX;2018-09-07-04:10:00;32091029748.47605
WA-IX;2018-09-07-04:15:00;32170630736.177685
WA-IX;2018-09-07-04:20:00;32240296215.228874
WA-IX;2018-09-07-04:25:00;32571974583.990074
WA-IX;2018-09-07-04:30:00;33195284841.886364
WA-IX;2018-09-07-04:35:00;33795190594.539776
WA-IX;2018-09-07-04:40:00;34638445097.475204
WA-IX;2018-09-07-04:45:00;35656674663.53063
WA-IX;2018-09-07-04:50:00;36559707809.834175
WA-IX;2018-09-07-04:55:00;36993260550.85514
WA-IX;2018-09-07-05:00:00;37376270855.41376
WA-IX;2018-09-07-05:05:00;37682963571.23246
WA-IX;2018-09-07-05:10:00;37966378060.110634
WA-IX;2018-09-07-05:15:00;38252549179.65903
WA-IX;2018-09-07-05:20:00;38656842026.71947
WA-IX;2018-09-07-05:25:00;39030419418.23085
WA-IX;2018-09-07-05:30:00;39160960394.058304
WA-IX;2018-09-07-05:35:00;39198420826.78081
WA-IX;2018-09-07-05:40:00;39078370291.67651
WA-IX;2018-09-07-05:45:00;39121224580.5732
WA-IX;2018-09-07-05:50:00;39154406651.86517
WA-IX;2018-09-07-05:55:00;39300638645.005135
WA-IX;2018-09-07-06:00:00;39346304194.37866
WA-IX;2018-09-07-06:05:00;39435114793.17828
WA-IX;2018-09-07-06:10:00;39471542896.771576
WA-IX;2018-09-07-06:15:00;39549760600.15293
WA-IX;2018-09-07-06:20:00;39650913108.36521
WA-IX;2018-09-07-06:25:00;39721909138.44788
WA-IX;2018-09-07-06:30:00;39842300271.381874
WA-IX;2018-09-07-06:35:00;39963109558.443016
WA-IX;2018-09-07-06:40:00;40161814073.85832
WA-IX;2018-09-07-06:45:00;40133367131.78574
WA-IX;2018-09-07-06:50:00;39981240266.40132
WA-IX;2018-09-07-06:55:00;39865863270.775406
WA-IX;2018-09-07-07:00:00;39873283495.76405
WA-IX;2018-09-07-07:05:00;39893721067.941666
WA-IX;2018-09-07-07:10:00;40071849839.55762
WA-IX;2018-09-07-07:15:00;40246969348.8068
WA-IX;2018-09-07-07:20:00;40500068189.74636
WA-IX;2018-09-07-07:25:00;40672909429.9492
WA-IX;2018-09-07-07:30:00;40816259779.197586
WA-IX;2018-09-07-07:35:00;40953573572.629036
WA-IX;2018-09-07-07:40:00;41301915789.826195
WA-IX;2018-09-07-07:45:00;41310378295.75585
WA-IX;2018-09-07-07:50:00;41151378436.61084
WA-IX;2018-09-07-07:55:00;40980075587.16609
WA-IX;2018-09-07-08:00:00;40866951874.75421
WA-IX;2018-09-07-08:05:00;41048331338.308365
WA-IX;2018-09-07-08:10:00;41291459248.63927
WA-IX;2018-09-07-08:15:00;41495997194.15043
WA-IX;2018-09-07-08:20:00;42004869273.41982
WA-IX;2018-09-07-08:25:00;42315332848.9905
WA-IX;2018-09-07-08:30:00;42388625591.70073
WA-IX;2018-09-07-08:35:00;42726912820.074844
WA-IX;2018-09-07-08:40:00;43478175466.94675
WA-IX;2018-09-07-08:45:00;44167842319.90662
WA-IX;2018-09-07-08:50:00;45171528295.90357
WA-IX;2018-09-07-08:55:00;46193639184.64293
WA-IX;2018-09-07-09:00:00;47300817854.111305
WA-IX;2018-09-07-09:05:00;48235355922.827255
WA-IX;2018-09-07-09:10:00;49036335274.94104
WA-IX;2018-09-07-09:15:00;49661811566.32575
WA-IX;2018-09-07-09:20:00;50242055622.30277
WA-IX;2018-09-07-09:25:00;50737953378.631454
WA-IX;2018-09-07-09:30:00;51333774541.61516
WA-IX;2018-09-07-09:35:00;51796473624.17305
WA-IX;2018-09-07-09:40:00;52435211727.61837
WA-IX;2018-09-07-09:45:00;52910229593.63804
WA-IX;2018-09-07-09:50:00;53411931595.353806
WA-IX;2018-09-07-09:55:00;53650367449.81476
WA-IX;2018-09-07-10:00:00;53887525334.09357
WA-IX;2018-09-07-10:05:00;53987160963.53215
WA-IX;2018-09-07-10:10:00;54220578672.712875
WA-IX;2018-09-07-10:15:00;54037851384.51129
WA-IX;2018-09-07-10:20:00;53884252648.82025
WA-IX;2018-09-07-10:25:00;53530686960.70708
WA-IX;2018-09-07-10:30:00;53088993131.97609
WA-IX;2018-09-07-10:35:00;52657182311.613464
WA-IX;2018-09-07-10:40:00;52286666208.60158
WA-IX;2018-09-07-10:45:00;51935974087.486115
WA-IX;2018-09-07-10:50:00;51666629083.19306
WA-IX;2018-09-07-10:55:00;51321834560.4441
WA-IX;2018-09-07-11:00:00;50703396242.184494
WA-IX;2018-09-07-11:05:00;50262613261.58877
WA-IX;2018-09-07-11:10:00;49679495647.99463
WA-IX;2018-09-07-11:15:00;49168670657.56151
WA-IX;2018-09-07-11:20:00;48492597361.780075
WA-IX;2018-09-07-11:25:00;48086922062.395775
WA-IX;2018-09-07-11:30:00;47524696752.75721
WA-IX;2018-09-07-11:35:00;46732474969.141785
WA-IX;2018-09-07-11:40:00;45709695909.30721
WA-IX;2018-09-07-11:45:00;44750401446.12495
WA-IX;2018-09-07-11:50:00;43433699519.45105
WA-IX;2018-09-07-11:55:00;42140442028.95487
WA-IX;2018-09-07-12:00:00;41256922469.571915
WA-IX;2018-09-07-12:05:00;40445473472.629555
WA-IX;2018-09-07-12:10:00;39707026870.897644
